"source_id";"date";"description";"pollutant_ppm";"biological";"results"
"AkRu08179224";"2022-04-25 13:27:00";"Clean";0.0800005;9.8705e-05;"Clean"
"SoRu36664224";"2022-04-25 14:03:00";"Inorganic contaminants: Copper, Barium, Cadmium";8.81924;0.0;"Contaminated: Chemical"
"HaAm16128224";"2022-04-25 14:07:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"SoBa31820224";"2022-04-25 14:09:00";"Inorganic contaminants: Barium";3.59776;0.0;"Contaminated: Chemical"
"AmRu13480224";"2022-04-25 14:16:00";"Inorganic contaminants: Silver, Arsenic, Cadmium, Chromium";1.98619;0.0;"Contaminated: Chemical"
"SoRu38527224";"2022-04-25 14:28:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"SoBa31661224";"2022-04-25 15:02:00";"Inorganic contaminants: Silver";2.95332;0.0;"Contaminated: Chemical"
"KiRu30407224";"2022-04-25 16:14:00";"Clean";0.0882948;6.57346e-06;"Clean"
"HaRu19636224";"2022-04-25 16:38:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"SoMa33637224";"2022-04-28 09:00:00";"Clean";0.0204701;3.67524e-05;"Clean"
"AkLu01995224";"2022-04-28 09:21:00";"Clean";0.0480301;6.40416e-05;"Clean"
"SoCh31952224";"2022-04-28 09:31:00";"Inorganic contaminants: Barium, Arsenic, Lead, Silver";9.22546;0.0;"Contaminated: Chemical"
"HaSe21252224";"2022-04-28 09:31:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"HaDj16877224";"2022-04-28 09:43:00";"Clean";0.0408677;9.95098e-06;"Clean"
"AkRu06962224";"2022-04-28 10:18:00";"Clean";0.0592645;5.763e-05;"Clean"
"KiAm21920224";"2022-04-28 10:37:00";"Inorganic contaminants: Mercury";2.45429;0.0;"Contaminated: Chemical"
"KiIs23846224";"2022-04-28 10:59:00";"Inorganic contaminants: Selenium";8.82445;0.0;"Contaminated: Chemical"
"SoRu38007224";"2022-04-28 11:05:00";"Inorganic contaminants: Silver, Chromium";3.68874;0.0;"Contaminated: Chemical"
"KiRu27018224";"2022-04-28 11:54:00";"Clean";0.0741409;5.82971e-05;"Clean"
"AkRu06957224";"2022-04-28 11:59:00";"Bacteria: E. coli";0.0;15.5689;"Contaminated: Biological"
"HaRu18386224";"2022-04-28 12:05:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"AkHa00513224";"2022-04-28 12:40:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"AmRu14263224";"2022-04-28 12:41:00";"Inorganic contaminants: Cadmium";1.32174;0.0;"Contaminated: Chemical"
"SoIl32820224";"2022-04-28 12:46:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"AmRu15533224";"2022-04-28 12:48:00";"Clean";0.0473924;1.85954e-05;"Clean"
"KiRu27629224";"2022-04-28 12:51:00";"Bacteria: E. coli";0.0;39.2871;"Contaminated: Biological"
"AkRu07578224";"2022-04-28 13:39:00";"Clean";0.0871767;1.80857e-05;"Clean"
"AkRu07478224";"2022-04-28 13:51:00";"Inorganic contaminants: Arsenic, Selenium, Arsenic, Silver";5.92692;0.0;"Contaminated: Chemical"
"KiRu26647224";"2022-04-28 14:02:00";"Bacteria: E. coli";0.0;49.7287;"Contaminated: Biological"
"KiRu28468224";"2022-04-28 14:11:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"KiRu29840224";"2022-04-28 14:48:00";"Inorganic contaminants: Chromium, Arsenic";6.89149;0.0;"Contaminated: Chemical"
"KiHa23387224";"2022-04-28 14:53:00";"Inorganic contaminants: Lead, Cadmium, Lead, Barium";6.52447;0.0;"Contaminated: Chemical"
"AkRu04262224";"2022-04-28 14:58:00";"Inorganic contaminants: Cadmium, Selenium, Barium";2.79749;0.0;"Contaminated: Chemical"
"HaSe21011224";"2022-04-28 15:16:00";"Clean";0.028567;3.46425e-05;"Clean"
"HaRu18615224";"2022-04-28 15:26:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"AkRu04975224";"2022-04-28 15:33:00";"Clean";0.0802306;1.89551e-05;"Clean"
"KiHa22724224";"2022-04-28 15:55:00";"Inorganic contaminants: Silver, Lead";2.11992;0.0;"Contaminated: Chemical"
"SoMa33849224";"2022-04-28 16:29:00";"Inorganic contaminants: Cadmium, Mercury, Chromium";3.36368;0.0;"Contaminated: Chemical"
"SoRu34888224";"2022-04-28 16:52:00";"Inorganic contaminants: Barium, Silver, Mercury";5.57787;0.0;"Contaminated: Chemical"
"HaDj16961224";"2022-04-29 09:02:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"SoIl32492224";"2022-04-29 09:22:00";"Clean";0.0532734;9.08481e-05;"Clean"
"AmAs10731224";"2022-04-29 09:28:00";"Inorganic contaminants: Copper";6.29289;0.0;"Contaminated: Chemical"
"AkKi01437224";"2022-04-29 09:30:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"HaRu20673224";"2022-04-29 09:33:00";"Inorganic contaminants: Mercury";1.89132;0.0;"Contaminated: Chemical"
"HaRu19115224";"2022-04-29 09:44:00";"Inorganic contaminants: Selenium, Lead, Silver";7.96717;0.0;"Contaminated: Chemical"
"KiRu29984224";"2022-04-29 09:48:00";"Bacteria: E. coli";0.0;30.7821;"Contaminated: Biological"
"AmRu14599224";"2022-04-29 09:49:00";"Inorganic contaminants: Lead, Copper, Cadmium";7.54221;0.0;"Contaminated: Chemical"
"HaDe16383224";"2022-04-29 09:56:00";"Inorganic contaminants: Selenium, Selenium";1.34147;0.0;"Contaminated: Chemical"
"AkRu04390224";"2022-04-29 10:00:00";"Inorganic contaminants: Zinc";7.62827;0.0;"Contaminated: Chemical"
"HaZa21735224";"2022-04-29 10:41:00";"Bacteria: E. coli";0.0;4.72434;"Contaminated: Biological"
"SoRu37753224";"2022-04-29 10:47:00";"Inorganic contaminants: Zinc";8.88432;0.0;"Contaminated: Chemical"
"AkRu03395224";"2022-04-29 10:47:00";"Inorganic contaminants: Copper, Chromium, Selenium";8.42574;0.0;"Contaminated: Chemical"
"KiMr24694224";"2022-04-29 11:35:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"AkRu07632224";"2022-04-29 12:21:00";"Inorganic contaminants: Selenium";9.3253;0.0;"Contaminated: Chemical"
"AkRu07374224";"2022-04-29 12:24:00";"Clean";0.0893072;9.73754e-05;"Clean"
"KiIs23598224";"2022-04-29 12:33:00";"Inorganic contaminants: Zinc, Chromium";8.85107;0.0;"Contaminated: Chemical"
"AmRu13163224";"2022-04-29 12:38:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"AkRu06741224";"2022-04-29 12:45:00";"Clean";0.0756353;1.43324e-05;"Clean"
"HaRu17210224";"2022-04-29 12:52:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"AkRu06808224";"2022-04-29 12:54:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"HaYa21364224";"2022-04-29 13:11:00";"Inorganic contaminants: Copper, Lead, Copper, Chromium";8.94623;0.0;"Contaminated: Chemical"
"KiZu30992224";"2022-04-29 13:44:00";"Clean";0.079585;7.95359e-05;"Clean"
"HaDj16689224";"2022-04-29 13:53:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"HaAm16290224";"2022-04-29 14:34:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"AkRu05981224";"2022-04-29 14:37:00";"Inorganic contaminants: Barium";4.64335;0.0;"Contaminated: Chemical"
"KiRu25424224";"2022-04-29 15:03:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"AkHa00639224";"2022-04-29 16:31:00";"Clean";0.0673961;5.46824e-05;"Clean"
"KiRu28608224";"2022-04-29 16:34:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"KiRu27455224";"2022-04-29 16:57:00";"Virus: Enteroviruses";0.0;262.668;"Contaminated: Biological"
"KiRu26946224";"2022-04-30 09:09:00";"Clean";0.0194654;3.48045e-05;"Clean"
"AkRu06764224";"2022-04-30 09:11:00";"Inorganic contaminants: Barium, Arsenic, Chromium, Cadmium";4.82334;0.0;"Contaminated: Chemical"
"AmAm09961224";"2022-04-30 09:14:00";"Inorganic contaminants: Arsenic, Lead, Zinc, Arsenic";5.56986;0.0;"Contaminated: Chemical"
"SoRu37453224";"2022-04-30 09:27:00";"Bacteria: E. coli";0.0;31.2755;"Contaminated: Biological"
"SoMa33671224";"2022-04-30 09:33:00";"Clean";0.0651347;9.97496e-06;"Clean"
"HaRu17316224";"2022-04-30 10:02:00";"Inorganic contaminants: Selenium, Cadmium";6.12511;0.0;"Contaminated: Chemical"
"AkRu07086224";"2022-04-30 10:37:00";"Clean";0.0686653;4.54614e-05;"Clean"
"SoRu39441224";"2022-04-30 10:59:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"AmRu15467224";"2022-04-30 11:16:00";"Inorganic contaminants: Cadmium, Arsenic, Silver, Mercury";4.4014;0.0;"Contaminated: Chemical"
"AkRu04421224";"2022-04-30 12:17:00";"Inorganic contaminants: Lead, Mercury";8.049;0.0;"Contaminated: Chemical"
"KiRu29653224";"2022-04-30 12:35:00";"Inorganic contaminants: Barium, Barium, Chromium";9.06039;0.0;"Contaminated: Chemical"
"HaRu18412224";"2022-04-30 13:11:00";"Inorganic contaminants: Copper, Selenium, Selenium, Arsenic";5.51824;0.0;"Contaminated: Chemical"
"KiMr24351224";"2022-04-30 14:11:00";"Clean";0.0882803;9.73822e-05;"Clean"
"HaDj16823224";"2022-04-30 14:14:00";"Inorganic contaminants: Selenium, Mercury, Cadmium";5.8027;0.0;"Contaminated: Chemical"
"KiRu26082224";"2022-04-30 14:59:00";"Clean";0.0725376;5.05269e-05;"Clean"
"KiRu29817224";"2022-04-30 15:11:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"HaDe16336224";"2022-04-30 15:12:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"SoMa33650224";"2022-04-30 16:07:00";"Clean";0.0914331;6.04879e-05;"Clean"
"KiRu28209224";"2022-04-30 16:50:00";"Clean";0.0850513;5.08589e-05;"Clean"
"SoRu37451224";"2022-04-30 16:57:00";"Inorganic contaminants: Arsenic";2.2348;0.0;"Contaminated: Chemical"
"AkHa00442224";"2022-05-01 09:01:00";"Inorganic contaminants: Silver, Zinc, Selenium";4.17991;0.0;"Contaminated: Chemical"
"SoRu35054224";"2022-05-01 09:18:00";"Inorganic contaminants: Chromium";9.82027;0.0;"Contaminated: Chemical"
"AkRu03379224";"2022-05-01 09:39:00";"Inorganic contaminants: Zinc, Silver, Barium";2.35474;0.0;"Contaminated: Chemical"
"AkKi01411224";"2022-05-01 10:02:00";"Inorganic contaminants: Mercury, Cadmium, Arsenic, Chromium";9.17756;0.0;"Contaminated: Chemical"
"AkRu06291224";"2022-05-01 10:03:00";"Clean";0.0187179;7.28307e-05;"Clean"
"KiAm22622224";"2022-05-01 11:18:00";"Inorganic contaminants: Copper";3.56529;0.0;"Contaminated: Chemical"
"KiRu29122224";"2022-05-01 11:24:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"HaRu19130224";"2022-05-01 11:47:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"KiRu26482224";"2022-05-01 12:08:00";"Inorganic contaminants: Cadmium, Chromium, Lead, Mercury";4.75178;0.0;"Contaminated: Chemical"
"KiHa22836224";"2022-05-01 12:08:00";"Inorganic contaminants: Chromium";4.31135;0.0;"Contaminated: Chemical"
"AkHa00160224";"2022-05-01 12:42:00";"Clean";0.0976358;1.15769e-05;"Clean"
"SoCh32238224";"2022-05-01 12:54:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"HaRu16977224";"2022-05-01 13:04:00";"Clean";0.0374168;3.93925e-05;"Clean"
"AkKi01330224";"2022-05-01 13:24:00";"Inorganic contaminants: Barium, Cadmium, Silver";7.89941;0.0;"Contaminated: Chemical"
"AmRu14143224";"2022-05-01 13:50:00";"Inorganic contaminants: Arsenic";3.16221;0.0;"Contaminated: Chemical"
"SoRu36463224";"2022-05-01 13:56:00";"Inorganic contaminants: Arsenic";3.39591;0.0;"Contaminated: Chemical"
"KiRu28600224";"2022-05-01 14:07:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"SoIl32567224";"2022-05-01 14:35:00";"Inorganic contaminants: Selenium, Chromium";4.01425;0.0;"Contaminated: Chemical"
"KiRu28649224";"2022-05-01 15:02:00";"Inorganic contaminants: Barium, Zinc";9.10238;0.0;"Contaminated: Chemical"
"KiIs24202224";"2022-05-01 15:24:00";"Bacteria: E. coli";0.0;42.2045;"Contaminated: Biological"
"AmAb09228224";"2022-05-01 16:00:00";"Bacteria: E. coli";0.0;17.1959;"Contaminated: Biological"
"AkRu04878224";"2022-05-01 16:06:00";"Inorganic contaminants: Chromium";7.41041;0.0;"Contaminated: Chemical"
"KiRu28589224";"2022-05-01 16:08:00";"Clean";0.0777298;6.22316e-05;"Clean"
"AkRu08763224";"2022-05-01 16:44:00";"Clean";0.0128936;9.29807e-05;"Clean"
"HaYa21401224";"2022-05-02 09:34:00";"Inorganic contaminants: Chromium, Chromium";9.97741;0.0;"Contaminated: Chemical"
"KiAm22517224";"2022-05-02 10:15:00";"Inorganic contaminants: Lead, Mercury";3.29794;0.0;"Contaminated: Chemical"
"AkKi01426224";"2022-05-02 10:16:00";"Inorganic contaminants: Cadmium";4.50404;0.0;"Contaminated: Chemical"
"AkRu06303224";"2022-05-02 10:36:00";"Clean";0.0521146;7.82085e-05;"Clean"
"AkRu06879224";"2022-05-02 10:52:00";"Inorganic contaminants: Selenium";4.2657;0.0;"Contaminated: Chemical"
"AkLu02374224";"2022-05-02 11:06:00";"Virus: Hepatitis A Virus";0.0;96.6341;"Contaminated: Biological"
"AkHa00086224";"2022-05-02 11:16:00";"Clean";0.070061;1.21007e-05;"Clean"
"KiRu29180224";"2022-05-02 11:19:00";"Inorganic contaminants: Chromium";3.26653;0.0;"Contaminated: Chemical"
"AkRu05153224";"2022-05-02 11:23:00";"Inorganic contaminants: Arsenic, Zinc, Copper";3.50556;0.0;"Contaminated: Chemical"
"AkRu03152224";"2022-05-02 11:42:00";"Inorganic contaminants: Barium, Cadmium, Barium, Zinc";3.90745;0.0;"Contaminated: Chemical"
"HaRu20264224";"2022-05-02 11:45:00";"Bacteria: E. coli";0.0;9.36607;"Contaminated: Biological"
"HaRu17699224";"2022-05-02 11:55:00";"Inorganic contaminants: Barium, Cadmium, Copper, Silver";7.53902;0.0;"Contaminated: Chemical"
"AmRu15411224";"2022-05-02 12:01:00";"Clean";0.0186499;2.58778e-05;"Clean"
"KiRu30463224";"2022-05-02 12:09:00";"Bacteria: E. coli";0.0;45.2426;"Contaminated: Biological"
"KiZu30964224";"2022-05-02 12:19:00";"Inorganic contaminants: Arsenic, Zinc, Barium";7.38199;0.0;"Contaminated: Chemical"
"KiRu25604224";"2022-05-02 12:24:00";"Bacteria: E. coli";0.0;48.115;"Contaminated: Biological"
"AmRu15835224";"2022-05-02 12:30:00";"Inorganic contaminants: Copper, Mercury, Copper, Selenium";1.49101;0.0;"Contaminated: Chemical"
"SoKo33477224";"2022-05-02 12:41:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"HaDe16356224";"2022-05-02 12:53:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"AkRu03666224";"2022-05-02 12:56:00";"Clean";0.0505096;9.30868e-05;"Clean"
"KiRu25983224";"2022-05-02 13:07:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"SoRu35846224";"2022-05-02 13:29:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"KiRu29367224";"2022-05-02 13:39:00";"Bacteria: E. coli";0.0;4.847;"Contaminated: Biological"
"HaRu19602224";"2022-05-02 14:26:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"AkRu08124224";"2022-05-02 14:45:00";"Clean";0.0285759;8.78009e-05;"Clean"
"AmRu13227224";"2022-05-02 14:50:00";"Inorganic contaminants: Silver, Chromium";2.15551;0.0;"Contaminated: Chemical"
"HaDe16452224";"2022-05-02 15:10:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"KiRu30341224";"2022-05-02 15:20:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"AkRu03592224";"2022-05-02 15:45:00";"Inorganic contaminants: Silver";6.24686;0.0;"Contaminated: Chemical"
"AkRu04242224";"2022-05-02 15:51:00";"Inorganic contaminants: Arsenic, Selenium, Cadmium";1.29564;0.0;"Contaminated: Chemical"
"AkRu07020224";"2022-05-02 16:20:00";"Inorganic contaminants: Silver";1.71386;0.0;"Contaminated: Chemical"
"KiMr24716224";"2022-05-02 16:38:00";"Inorganic contaminants: Barium, Lead, Lead";9.17909;0.0;"Contaminated: Chemical"
"AmRu15673224";"2022-05-02 16:48:00";"Clean";0.0710226;5.9744e-05;"Clean"
"AkHa00533224";"2022-05-02 16:57:00";"Clean";0.0164226;3.53174e-05;"Clean"
"AkRu03681224";"2022-05-02 16:59:00";"Bacteria: E. coli";0.0;29.8901;"Contaminated: Biological"
"AkRu08055224";"2022-05-05 09:01:00";"Inorganic contaminants: Mercury, Copper, Copper";4.96759;0.0;"Contaminated: Chemical"
"HaRu18553224";"2022-05-05 09:16:00";"Inorganic contaminants: Cadmium";5.43393;0.0;"Contaminated: Chemical"
"KiHa23082224";"2022-05-05 09:17:00";"Clean";0.0214033;9.7355e-05;"Clean"
"AmRu14746224";"2022-05-05 09:30:00";"Clean";0.0573499;8.08227e-05;"Clean"
"AkRu08277224";"2022-05-05 09:39:00";"Clean";0.0331341;1.20484e-05;"Clean"
"KiMr24725224";"2022-05-05 10:17:00";"Bacteria: Salmonella";0.0;267.371;"Contaminated: Biological"
"HaDe16503224";"2022-05-05 10:27:00";"Clean";0.0232886;1.77739e-05;"Clean"
"KiIs24024224";"2022-05-05 10:34:00";"Bacteria: E. coli";0.0;34.9093;"Contaminated: Biological"
"AkRu07510224";"2022-05-05 10:40:00";"Inorganic contaminants: Selenium, Arsenic, Silver";6.83159;0.0;"Contaminated: Chemical"
"KiMr24811224";"2022-05-05 11:35:00";"Inorganic contaminants: Arsenic";4.53686;0.0;"Contaminated: Chemical"
"AkRu03358224";"2022-05-05 12:03:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"AkRu08060224";"2022-05-05 12:54:00";"Clean";0.0141262;5.27244e-05;"Clean"
"KiAm22032224";"2022-05-05 12:59:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"SoRu39491224";"2022-05-05 13:54:00";"Bacteria: E. coli";0.0;34.8761;"Contaminated: Biological"
"SoBa31740224";"2022-05-05 14:11:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"AmAm09703224";"2022-05-05 14:13:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"KiMr24979224";"2022-05-05 14:18:00";"Inorganic contaminants: Barium, Silver";9.50499;0.0;"Contaminated: Chemical"
"KiRu25842224";"2022-05-05 14:48:00";"Inorganic contaminants: Copper, Zinc";7.0035;0.0;"Contaminated: Chemical"
"AkRu05583224";"2022-05-05 14:52:00";"Inorganic contaminants: Cadmium, Barium, Lead, Selenium";9.42128;0.0;"Contaminated: Chemical"
"AkRu06264224";"2022-05-05 14:55:00";"Clean";0.0682645;1.03004e-05;"Clean"
"HaRu18470224";"2022-05-05 15:12:00";"Inorganic contaminants: Cadmium, Mercury, Chromium";8.69933;0.0;"Contaminated: Chemical"
"SoRu38978224";"2022-05-05 15:45:00";"Inorganic contaminants: Silver";9.4962;0.0;"Contaminated: Chemical"
"KiRu30338224";"2022-05-05 16:10:00";"Inorganic contaminants: Lead, Selenium";5.68699;0.0;"Contaminated: Chemical"
"HaRu18182224";"2022-05-05 16:18:00";"Bacteria: Vibrio cholerae";0.0;182.88;"Contaminated: Biological"
"AkRu06506224";"2022-05-05 16:18:00";"Clean";0.0734974;9.33286e-05;"Clean"
"AkRu08038224";"2022-05-05 16:32:00";"Clean";0.0698594;3.57421e-05;"Clean"
"KiRu28288224";"2022-05-05 16:34:00";"Clean";0.0957775;9.87244e-05;"Clean"
"KiZu31247224";"2022-05-05 16:39:00";"Clean";0.0764978;8.63957e-05;"Clean"
"AkKi01468224";"2022-05-05 16:42:00";"Clean";0.0934427;3.58052e-05;"Clean"
"SoRu38216224";"2022-05-05 16:46:00";"Clean";0.0364507;1.98392e-05;"Clean"
"HaRu18518224";"2022-05-06 09:08:00";"Inorganic contaminants: Chromium, Silver";1.88487;0.0;"Contaminated: Chemical"
"AkHa00554224";"2022-05-06 09:24:00";"Inorganic contaminants: Chromium, Silver";8.22886;0.0;"Contaminated: Chemical"
"AkRu03137224";"2022-05-06 09:29:00";"Inorganic contaminants: Arsenic, Barium, Chromium, Zinc";5.27872;0.0;"Contaminated: Chemical"
"SoRu35201224";"2022-05-06 09:36:00";"Clean";0.091538;9.17804e-05;"Clean"
"AkKi00883224";"2022-05-06 10:09:00";"Clean";0.068876;9.93845e-05;"Clean"
"KiRu28125224";"2022-05-06 10:17:00";"Parasite: Cryptosporidium";0.0;485.162;"Contaminated: Biological"
"KiRu30523224";"2022-05-06 10:28:00";"Inorganic contaminants: Mercury";3.89215;0.0;"Contaminated: Chemical"
"KiAm22533224";"2022-05-06 10:43:00";"Inorganic contaminants: Arsenic, Copper";9.96197;0.0;"Contaminated: Chemical"
"SoRu39552224";"2022-05-06 10:55:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"SoMa34309224";"2022-05-06 10:55:00";"Bacteria: E. coli";0.0;19.6529;"Contaminated: Biological"
"AkRu03127224";"2022-05-06 11:07:00";"Inorganic contaminants: Zinc";2.80811;0.0;"Contaminated: Chemical"
"AkRu04632224";"2022-05-06 11:32:00";"Inorganic contaminants: Selenium";1.36045;0.0;"Contaminated: Chemical"
"AkRu02766224";"2022-05-06 12:24:00";"Clean";0.035272;2.1581e-05;"Clean"
"KiIs23978224";"2022-05-06 12:28:00";"Bacteria: Giardia Lamblia";0.0;495.898;"Contaminated: Biological"
"KiRu29492224";"2022-05-06 12:58:00";"Clean";0.0247085;9.7518e-06;"Clean"
"AkRu08290224";"2022-05-06 13:59:00";"Inorganic contaminants: Zinc, Cadmium, Barium, Zinc";8.2155;0.0;"Contaminated: Chemical"
"HaRu18173224";"2022-05-06 14:13:00";"Inorganic contaminants: Zinc, Arsenic, Mercury, Mercury";3.89663;0.0;"Contaminated: Chemical"
"AkRu06577224";"2022-05-06 15:00:00";"Inorganic contaminants: Copper, Chromium";6.75896;0.0;"Contaminated: Chemical"
"KiRu27687224";"2022-05-06 15:45:00";"Bacteria: E. coli";0.0;43.6361;"Contaminated: Biological"
"SoCh32044224";"2022-05-06 16:10:00";"Inorganic contaminants: Chromium, Barium, Chromium";4.91309;0.0;"Contaminated: Chemical"
"AkRu04595224";"2022-05-07 09:01:00";"Inorganic contaminants: Chromium, Zinc";2.31588;0.0;"Contaminated: Chemical"
"KiRu29932224";"2022-05-07 09:29:00";"Bacteria: Shigella";0.0;318.664;"Contaminated: Biological"
"KiRu25931224";"2022-05-07 09:37:00";"Inorganic contaminants: Arsenic, Chromium, Lead, Cadmium";6.08481;0.0;"Contaminated: Chemical"
"AmRu12902224";"2022-05-07 09:56:00";"Clean";0.088269;8.40159e-05;"Clean"
"HaRu19970224";"2022-05-07 10:04:00";"Inorganic contaminants: Cadmium, Cadmium, Cadmium, Cadmium";4.72261;0.0;"Contaminated: Chemical"
